ID,target
test_id_0,33.663532686726185
test_id_1,63.32907351145586
test_id_2,22.545833333333334
test_id_3,5.358764274940746
test_id_4,42.73724571284377
test_id_5,38.25414829198804
test_id_6,53.422591525613555
test_id_7,87.09890646115863
test_id_8,67.50628271416147
test_id_9,22.545833333333334
test_id_10,81.75897729556802
test_id_11,28.82862230771459
test_id_12,16.301395642830492
test_id_13,0.0
test_id_14,41.85902812561538
test_id_15,25.48
test_id_16,118.90120226995228
test_id_17,137.54098760716408
test_id_18,33.656520415628044
test_id_19,53.758348052883164
test_id_20,98.36193095469491
test_id_21,62.422224638662705
test_id_22,22.7269714852881
test_id_23,24.595324430220316
test_id_24,40.30090994175046
test_id_25,48.95070215359169
test_id_26,101.48386363636364
test_id_27,28.499569458319456
test_id_28,17.495846498634997
test_id_29,69.42470336272024
test_id_30,9.85997668997669
test_id_31,21.006082818110688
test_id_32,26.193708791208792
test_id_33,26.95725075625331
test_id_34,62.422224638662705
test_id_35,9.7
test_id_36,17.495846498634997
test_id_37,45.81158459460706
test_id_38,86.065
test_id_39,95.52557334935814
test_id_40,28.20557536655639
test_id_41,45.72434096256797
test_id_42,29.130219478128264
test_id_43,103.51023681462955
test_id_44,188.07719613636272
test_id_45,17.024580885362933
test_id_46,34.985258739689925
test_id_47,46.76178926244771
test_id_48,43.00543273954341
test_id_49,73.04778747396259
test_id_50,48.6320825008325
test_id_51,87.0223409584425
test_id_52,69.26928967827116
test_id_53,2.6845238095238093
test_id_54,22.962589654785084
test_id_55,10.681818181818182
test_id_56,13.0
test_id_57,102.59138398947684
test_id_58,42.331944444444446
test_id_59,36.02749704401625
test_id_60,433.93
test_id_61,28.20557536655639
test_id_62,134.56333333333333
test_id_63,18.11576625386997
test_id_64,37.871978762837685
test_id_65,26.95725075625331
test_id_66,11.05263802889577
test_id_67,109.52534519376017
test_id_68,24.77459249084249
test_id_69,9.168190476190476
test_id_70,51.66365948200367
test_id_71,52.25672116370821
test_id_72,25.599722222222223
test_id_73,54.22336303123543
test_id_74,34.655295927060216
test_id_75,76.77659049634309
test_id_76,24.544965034965035
test_id_77,80.89219050521257
test_id_78,52.83564322610157
